dataset_a	dataset_b	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope	cell_type
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_observed_deg_lfc_spearman_p05	mean_pb_observed_deg_lfc_spearman_p05	0.3715759013036289	0.3307080222230446	0.4125998387248788	0.040945908250917123	bca	ok	0.95	2000	2000	1060	985	242	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_centroid_deg_lfc_spearman_pair_p05	mean_pb_source_centroid_deg_lfc_spearman_pair_p05	0.4558129229163247	0.4326358304716633	0.4777318236426562	0.022547996585496444	bca	ok	0.95	2000	2000	1060	1049	254	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_delta_vs_source_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.09433094474177611	-0.1248411176526083	-0.06274566412400029	0.031047726764304007	bca	ok	0.95	2000	2000	1060	985	242	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_centroid_deg_lfc_spearman_pair_p05	mean_pb_target_centroid_deg_lfc_spearman_pair_p05	0.31020944116847066	0.28593999751254773	0.3349502468773046	0.02450512468237845	bca	ok	0.95	2000	2000	1060	1052	255	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_delta_vs_target_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_target_centroid_deg_lfc_spearman_p05	0.0501847833775381	0.020501953088539488	0.07881949612587594	0.029158771518668226	bca	ok	0.95	2000	2000	1060	985	242	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05	mean_pb_source_peer_deg_lfc_spearman_pair_p05	0.09633474307307584	0.08598014359897693	0.10650585945519161	0.010262857928107341	bca	ok	0.95	2000	2000	1060	1049	254	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_delta_vs_source_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_source_peer_deg_lfc_spearman_p05	0.2674513707428116	0.23069713047791332	0.30127657788623113	0.03528972370415891	bca	ok	0.95	2000	2000	1060	985	242	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3527939872544173	0.339828698302177	0.3646392179514184	0.012405259824620707	bca	ok	0.95	2000	2000	1060	1049	254	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6994320170434868	0.6727173918037738	0.726119483656874	0.026701045926550093	bca	ok	0.95	2000	2000	1060	1049	254	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7022345441712665	0.6757632690521462	0.7296386909396374	0.026937710943745585	bca	ok	0.95	2000	2000	1060	1049	254	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_peer_deg_lfc_spearman_pair_p05	mean_pb_target_peer_deg_lfc_spearman_pair_p05	0.044859218066463424	0.03624497981796796	0.05422464633694928	0.00898983325949066	bca	ok	0.95	2000	2000	1060	1052	255	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_delta_vs_target_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_target_peer_deg_lfc_spearman_p05	0.3183958458555296	0.28244967537584265	0.3520085411994366	0.03477943291179697	bca	ok	0.95	2000	2000	1060	985	242	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3352606720759637	0.32265180573458413	0.3475816777980884	0.012464936031752138	bca	ok	0.95	2000	2000	1060	1051	255	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.7413995073403344	0.715218188977541	0.7668340375197089	0.02580792427108397	bca	ok	0.95	2000	2000	1060	1052	255	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7435688509652708	0.7154986122655494	0.7675378021188866	0.026019594926668554	bca	ok	0.95	2000	2000	1060	1052	255	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_observed_direction_agreement_p05	mean_pb_observed_direction_agreement_p05	0.9174928909719515	0.9022838425547982	0.9308535791327025	0.014284868288952146	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_centroid_direction_agreement_pair_p05	mean_pb_source_centroid_direction_agreement_pair_p05	0.7244357240285955	0.7121862545958079	0.7367103110990147	0.01226202825160344	bca	ok	0.95	2000	2000	1060	1054	256	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_delta_vs_source_centroid_direction_agreement_p05	mean_pb_delta_vs_source_centroid_direction_agreement_p05	0.15615018324475022	0.14037298549981347	0.17288732777971827	0.016257171139952398	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_centroid_direction_agreement_pair_p05	mean_pb_target_centroid_direction_agreement_pair_p05	0.6406211271284356	0.6286899152790302	0.6523298431460275	0.011819963933498656	bca	ok	0.95	2000	2000	1060	1056	256	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_delta_vs_target_centroid_direction_agreement_p05	mean_pb_delta_vs_target_centroid_direction_agreement_p05	0.23304467607859988	0.21839361303615687	0.24716774158400054	0.014387064273921835	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_peer_direction_agreement_pair_p05	mean_pb_source_peer_direction_agreement_pair_p05	0.5704097129311503	0.5648766001862211	0.576042103993543	0.005582751903660976	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_delta_vs_source_peer_direction_agreement_p05	mean_pb_delta_vs_source_peer_direction_agreement_p05	0.3470831780408011	0.33318500708788834	0.3599788363600048	0.013396914636058216	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_peer_direction_agreement_pair_p05_sd_score	mean_pb_source_peer_direction_agreement_pair_p05_sd_score	0.14352595340128865	0.13933784234662847	0.14718455820784693	0.003923357930609231	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_peer_direction_agreement_pair_p05_fraction_below_observed	mean_pb_source_peer_direction_agreement_pair_p05_fraction_below_observed	0.9270356508338554	0.9114857798251041	0.9411037582547623	0.014808989214829094	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_source_peer_direction_agreement_pair_p05_corrected_percentile	mean_pb_source_peer_direction_agreement_pair_p05_corrected_percentile	0.92816503462012	0.9121478018847607	0.9411695076393621	0.014510852877300695	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_peer_direction_agreement_pair_p05	mean_pb_target_peer_direction_agreement_pair_p05	0.5444750182808284	0.5390798331369427	0.550224002923522	0.005572084893289642	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_delta_vs_target_peer_direction_agreement_p05	mean_pb_delta_vs_target_peer_direction_agreement_p05	0.3730178726911231	0.3605061814000344	0.38589198934508534	0.012692903972525482	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_peer_direction_agreement_pair_p05_sd_score	mean_pb_target_peer_direction_agreement_pair_p05_sd_score	0.13035078966907418	0.12640208996620633	0.1339404914791976	0.0037692007564956304	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_peer_direction_agreement_pair_p05_fraction_below_observed	mean_pb_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.9390573030820464	0.9230259017837121	0.9516171050252845	0.014295601620786191	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	l1000_phase2	peer_baseline_dataset_pair	pb_target_peer_direction_agreement_pair_p05_corrected_percentile	mean_pb_target_peer_direction_agreement_pair_p05_corrected_percentile	0.9399949226043937	0.9242690385819222	0.9522820701384657	0.014006515778271722	bca	ok	0.95	2000	2000	1060	845	211	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_observed_deg_lfc_spearman_p05	mean_pb_observed_deg_lfc_spearman_p05	0.39513772113210355	0.33065932593079095	0.45474497400837066	0.06204282403878986	bca	ok	0.95	2000	2000	162	71	51	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_centroid_deg_lfc_spearman_pair_p05	mean_pb_source_centroid_deg_lfc_spearman_pair_p05	0.4750175049533004	0.41354038198313614	0.5227804126420185	0.05462001532944116	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_delta_vs_source_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.18834554743883364	-0.24652738181400505	-0.12985543217986292	0.05833597481707106	bca	ok	0.95	2000	2000	162	71	51	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_centroid_deg_lfc_spearman_pair_p05	mean_pb_target_centroid_deg_lfc_spearman_pair_p05	0.2609576664441731	0.20253816014958642	0.30872709926095676	0.05309446955568517	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_delta_vs_target_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_target_centroid_deg_lfc_spearman_p05	0.04711400719779137	-0.02874449595234055	0.11835510248799211	0.07354979922016633	bca	ok	0.95	2000	2000	162	71	51	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05	mean_pb_source_peer_deg_lfc_spearman_pair_p05	0.09686127706303689	0.0784998624378233	0.11376913184016507	0.01763463470117089	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_delta_vs_source_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_source_peer_deg_lfc_spearman_p05	0.23977730395459612	0.18057791685598734	0.3005153477561877	0.059968715450100185	bca	ok	0.95	2000	2000	162	71	51	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.36306853594305416	0.33862104461448095	0.3921942969035712	0.026786626144545134	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6259623554222858	0.5855597286823144	0.6678312909980182	0.04113578115785188	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6288170707010645	0.5887482384893344	0.6705502128825687	0.04090098719661711	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_peer_deg_lfc_spearman_pair_p05	mean_pb_target_peer_deg_lfc_spearman_pair_p05	0.06885365167273032	0.054554673643525446	0.08241792454618936	0.013931625451331957	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_delta_vs_target_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_target_peer_deg_lfc_spearman_p05	0.312328810398647	0.25035115880584796	0.3701566098242286	0.05990272550919032	bca	ok	0.95	2000	2000	162	71	51	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.29569002893913965	0.26642794848988555	0.3307667507787921	0.03216940114445327	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6685498386158177	0.6146149932101375	0.7188402464691316	0.05211262662949706	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	mean_pb_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6703047043113208	0.6178388770567803	0.7176096387228376	0.049885380833028625	bca	ok	0.95	2000	2000	162	147	87	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_observed_direction_agreement_p05	mean_pb_observed_direction_agreement_p05	0.8898938576990447	0.8461362559485384	0.9231496498451849	0.03850669694832326	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_centroid_direction_agreement_pair_p05	mean_pb_source_centroid_direction_agreement_pair_p05	0.7241214080016491	0.6949710347887362	0.7514769982580508	0.02825298173465729	bca	ok	0.95	2000	2000	162	155	90	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_delta_vs_source_centroid_direction_agreement_p05	mean_pb_delta_vs_source_centroid_direction_agreement_p05	0.13056664462846093	0.07878471543834842	0.17771771134041642	0.049466497951034	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_centroid_direction_agreement_pair_p05	mean_pb_target_centroid_direction_agreement_pair_p05	0.6289505582239254	0.6035120167161735	0.6514338253218704	0.023960904302848474	bca	ok	0.95	2000	2000	162	155	90	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_delta_vs_target_centroid_direction_agreement_p05	mean_pb_delta_vs_target_centroid_direction_agreement_p05	0.2234839123873732	0.1800548200613028	0.26153226350308123	0.040738721720889215	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_peer_direction_agreement_pair_p05	mean_pb_source_peer_direction_agreement_pair_p05	0.5701160299618958	0.5610646016980789	0.5794627724837605	0.009199085392840811	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_delta_vs_source_peer_direction_agreement_p05	mean_pb_delta_vs_source_peer_direction_agreement_p05	0.319777827737149	0.276047614230062	0.3550681766814296	0.039510281225683785	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_peer_direction_agreement_pair_p05_sd_score	mean_pb_source_peer_direction_agreement_pair_p05_sd_score	0.16270261071010206	0.14869275018905476	0.18240232275912335	0.0168547862850343	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_peer_direction_agreement_pair_p05_fraction_below_observed	mean_pb_source_peer_direction_agreement_pair_p05_fraction_below_observed	0.871273861856962	0.8083655884715876	0.910793329897239	0.05121387071282574	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_source_peer_direction_agreement_pair_p05_corrected_percentile	mean_pb_source_peer_direction_agreement_pair_p05_corrected_percentile	0.8723671248662931	0.8099087104172513	0.9127681069780978	0.051429698280423264	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_peer_direction_agreement_pair_p05	mean_pb_target_peer_direction_agreement_pair_p05	0.5352656187812641	0.528544138392323	0.5460461175775214	0.008750989592599234	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_delta_vs_target_peer_direction_agreement_p05	mean_pb_delta_vs_target_peer_direction_agreement_p05	0.3546282389177806	0.3099511410517696	0.38801752479876295	0.039033191873496687	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_peer_direction_agreement_pair_p05_sd_score	mean_pb_target_peer_direction_agreement_pair_p05_sd_score	0.12114354786753101	0.10560186544684888	0.14031832369029631	0.017358229121723717	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_peer_direction_agreement_pair_p05_fraction_below_observed	mean_pb_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.9026473852977532	0.8440595887104503	0.9381981133916979	0.04706926234062381	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	sciplex	peer_baseline_dataset_pair	pb_target_peer_direction_agreement_pair_p05_corrected_percentile	mean_pb_target_peer_direction_agreement_pair_p05_corrected_percentile	0.9034577468180327	0.8402651843327661	0.9395362456537516	0.049635530660492755	bca	ok	0.95	2000	2000	162	66	46	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_observed_deg_lfc_spearman_p05	mean_pb_observed_deg_lfc_spearman_p05	0.17415392046766848	0.069142074297317	0.26345481990600933	0.09715637280434616	bca	ok	0.95	2000	2000	114	50	40	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_source_centroid_deg_lfc_spearman_pair_p05	mean_pb_source_centroid_deg_lfc_spearman_pair_p05	0.36247854047859424	0.2812811429452109	0.43203777532674414	0.07537831619076663	bca	ok	0.95	2000	2000	114	105	80	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_delta_vs_source_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.2499971928932846	-0.37750756647569594	-0.13434800680182887	0.12157977983693354	bca	ok	0.95	2000	2000	114	50	40	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_target_centroid_deg_lfc_spearman_pair_p05	mean_pb_target_centroid_deg_lfc_spearman_pair_p05	-0.011866457432706057	-0.07682316212169331	0.0498994593769089	0.0633613107493011	bca	ok	0.95	2000	2000	114	106	80	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_delta_vs_target_centroid_deg_lfc_spearman_p05	mean_pb_delta_vs_target_centroid_deg_lfc_spearman_p05	0.14086185616069805	0.015825060618148788	0.2526653827237043	0.11842016105277776	bca	ok	0.95	2000	2000	114	50	40	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05	mean_pb_source_peer_deg_lfc_spearman_pair_p05	0.08064302319858895	0.05615053971285556	0.10901659833654487	0.026433029311844655	bca	ok	0.95	2000	2000	114	105	80	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_delta_vs_source_peer_deg_lfc_spearman_p05	mean_pb_delta_vs_source_peer_deg_lfc_spearman_p05	0.03171019306290002	-0.0739159952780655	0.1263822193612454	0.10014910731965546	bca	ok	0.95	2000	2000	114	50	40	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	mean_pb_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3913685881004762	0.3572149299710178	0.4316960675379258	0.037240568783454	bca	ok	0.95	2000	2000	114	105	80	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
l1000_phase1	tahoe	peer_baseline_dataset_pair	pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	mean_pb_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5433651206831499	0.4795690102250694	0.5997493606910484	0.06009017523298951	bca	ok	0.95	2000	2000	114	105	80	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.	
