dataset_pair	dataset_a	dataset_b	scale_variant	metric	mean	ci_low	ci_high	n_rows	n_finite_rows	n_compounds	ci_status	estimate_95_ci
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_delta_vs_target_centroid_direction_agreement_p05	0.167451491941987	0.038081022359802964	0.2606451639514673	134	40	32	ok	+0.167 [0.038, 0.261]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_delta_vs_target_peer_direction_agreement_p05	0.17329410844655196	0.06759411494131759	0.26528751904400777	134	40	32	ok	+0.173 [0.068, 0.265]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_source_centroid_direction_agreement_pair_p05	0.6857835363247601	0.6578672133213099	0.7116049455525506	134	134	110	ok	0.686 [0.658, 0.712]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_source_peer_direction_agreement_pair_p05	0.5921748561930114	0.5784749003063365	0.6073442261217735	134	40	32	ok	0.592 [0.578, 0.607]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_source_peer_direction_agreement_pair_p05_corrected_percentile	0.6389781939040207	0.5159910989915295	0.7476684337701051	134	40	32	ok	0.639 [0.516, 0.748]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_source_peer_direction_agreement_pair_p05_fraction_below_observed	0.6375679524739584	0.515760749231762	0.75231095673829	134	40	32	ok	0.638 [0.516, 0.752]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_source_peer_direction_agreement_pair_p05_sd_score	0.13823743762345306	0.12525210327611536	0.1536907047134658	134	40	32	ok	0.138 [0.125, 0.154]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_target_centroid_direction_agreement_pair_p05	0.5287281068533056	0.5018896408588185	0.5545980519407999	134	134	110	ok	0.529 [0.502, 0.555]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_target_peer_direction_agreement_pair_p05	0.5015141451781953	0.49364602072317215	0.5093178176638518	134	40	32	ok	0.502 [0.494, 0.509]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_target_peer_direction_agreement_pair_p05_corrected_percentile	0.7199529831387809	0.5932602723230456	0.8288508057464776	134	40	32	ok	0.720 [0.593, 0.829]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.7188590494791667	0.5884286524398445	0.8314281530067235	134	40	32	ok	0.719 [0.588, 0.831]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	raw_target_peer_direction_agreement_pair_p05_sd_score	0.10379940653229822	0.08729669466844	0.12289539245404803	134	40	32	ok	0.104 [0.087, 0.123]
Tahoe–Sciplex	tahoe	sciplex	raw	baseline_pair_direction_agreement_p05	0.8316508665979963	0.7884268137589626	0.8756233153392632	23	23	23	ok	0.832 [0.788, 0.876]
Tahoe–Sciplex	tahoe	sciplex	raw	delta_vs_baseline_pair_direction_agreement_p05	0.08321488503243146	0.0030621846642088996	0.13261242604973558	23	8	8	ok	+0.083 [0.003, 0.133]
Tahoe–Sciplex	tahoe	sciplex	raw	observed_direction_agreement_p05	0.8957179320303899	0.8360026672295625	0.9500998824945118	23	8	8	ok	0.896 [0.836, 0.950]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_delta_vs_source_centroid_direction_agreement_p05	0.08321488503243146	-0.003473789864933578	0.1324029070233956	23	8	8	ok	+0.083 [-0.003, 0.132]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_delta_vs_source_peer_direction_agreement_p05	0.28880020839702825	0.2113180499054949	0.34634041373966823	23	8	8	ok	+0.289 [0.211, 0.346]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_delta_vs_target_centroid_direction_agreement_p05	0.34275676291769397	0.2831288609528141	0.4141017818368743	23	8	8	ok	+0.343 [0.283, 0.414]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_delta_vs_target_peer_direction_agreement_p05	0.37888614600833775	0.3131698761875275	0.41821636608854296	23	8	8	ok	+0.379 [0.313, 0.418]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_source_centroid_direction_agreement_pair_p05	0.8316508665979963	0.7880255864280373	0.8769772160679038	23	23	23	ok	0.832 [0.788, 0.877]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_source_peer_direction_agreement_pair_p05	0.6069177236333616	0.588186562356926	0.6258630469109796	23	8	8	ok	0.607 [0.588, 0.626]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_source_peer_direction_agreement_pair_p05_corrected_percentile	0.9201674691307651	0.7808029666659586	0.9890497855786471	23	8	8	ok	0.920 [0.781, 0.989]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_source_peer_direction_agreement_pair_p05_fraction_below_observed	0.9198048187292285	0.8031038389800769	0.9891998545988189	23	8	8	ok	0.920 [0.803, 0.989]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_source_peer_direction_agreement_pair_p05_sd_score	0.11803468767068434	0.09794397848928571	0.14366514449321122	23	8	8	ok	0.118 [0.098, 0.144]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_target_centroid_direction_agreement_pair_p05	0.5789485112866325	0.5201030038296075	0.6345095532015996	23	23	23	ok	0.579 [0.520, 0.635]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_target_peer_direction_agreement_pair_p05	0.516831786022052	0.4997644377042243	0.5373401325861689	23	8	8	ok	0.517 [0.500, 0.537]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_target_peer_direction_agreement_pair_p05_corrected_percentile	0.9568356954981196	0.7866103841053844	0.9995136186770428	23	8	8	ok	0.957 [0.787, 1.000]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.9566321212254214	0.765417150909755	0.99951171875	23	8	8	ok	0.957 [0.765, 1.000]
Tahoe–Sciplex	tahoe	sciplex	raw	raw_target_peer_direction_agreement_pair_p05_sd_score	0.0804787310022874	0.061133574198804344	0.11381471795527341	23	8	8	ok	0.080 [0.061, 0.114]
