dataset_a	dataset_b	representation	retrieval_variant	similarity_metric	scale_variant	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	observed_normalized_best_positive_rank	observed_normalized_best_positive_rank	0.606988860029549	0.5355905912196695	0.6887514086380877	0.07658040870920912	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	observed_recall_at_1	observed_recall_at_1	0.10021920983672647	0.047958040358293395	0.2260551679723744	0.0890485638070405	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	observed_auroc	observed_auroc	0.5978407574013692	0.5209381859487557	0.6827583349396967	0.0809100744954705	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	observed_best_positive_similarity	observed_best_positive_similarity	0.0798893775207584	0.049880020526684395	0.17423496374049077	0.06217747160690319	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	random_normalized_best_positive_rank	random_normalized_best_positive_rank					not_estimable	too_few_clusters_or_values	0.95	2000	0	855	0	0	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	random_recall_at_1	random_recall_at_1					not_estimable	too_few_clusters_or_values	0.95	2000	0	855	0	0	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	random_auroc	random_auroc					not_estimable	too_few_clusters_or_values	0.95	2000	0	855	0	0	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	delta_vs_random_normalized_best_positive_rank	delta_vs_random_normalized_best_positive_rank	-0.17781823291404647	-0.2487713281976216	-0.08786631557235858	0.08045250631263151	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_n_peers	source_individual_n_peers	1600.9619885103812	1599.752369527565	1601.2852809898204	0.7664557311277349	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_mean_similarity	source_individual_mean_similarity	0.04455950745412682	0.025545454710913133	0.05634490842624603	0.015399726857666449	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_sd_similarity	source_individual_sd_similarity	0.13648125648248477	0.12273862300673186	0.14874215507048932	0.013001766031878734	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_n_below_observed	source_individual_n_below_observed	913.8402467820429	834.3396761428719	1011.8414607164286	88.75089228677837	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_fraction_below_observed	source_individual_fraction_below_observed	0.5159038997864593	0.46339151226940317	0.5998958928810454	0.06825219030582111	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_corrected_percentile	source_individual_corrected_percentile	0.5176966756002642	0.46472691505789265	0.6011344763497449	0.06820378064592614	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_n_peers	target_individual_n_peers	1601.086844170242	1600.2726988452491	1601.366411245239	0.546856199994977	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_mean_similarity	target_individual_mean_similarity	0.0012528286116811988	-0.0024720589051379894	0.005321752349105811	0.0038969056271219004	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_sd_similarity	target_individual_sd_similarity	0.054727200493441354	0.0517077915127092	0.058109879862680604	0.003201044174985703	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_n_below_observed	target_individual_n_below_observed	986.3419223514843	869.4924306700377	1123.530398861499	127.01898409573062	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_fraction_below_observed	target_individual_fraction_below_observed	0.594422430585681	0.5210732283171109	0.6773093302670063	0.07811805097494773	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_corrected_percentile	target_individual_corrected_percentile	0.5958660658207788	0.519721978281815	0.6758649128815243	0.07807146729985465	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_centroid_similarity	source_centroid_similarity	0.11786268558452037	0.07227161478567011	0.1583708686596761	0.04304962693700299	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_centroid_normalized_rank	source_centroid_normalized_rank	0.6742343253417769	0.5646835444714189	0.744112240265265	0.08971434789692306	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_centroid_recall_at_1	source_centroid_recall_at_1	0.47830002591643395	0.3350184270984129	0.5783007314247995	0.12164115216319332	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_centroid_auroc	source_centroid_auroc	0.6742343253417769	0.5557722294349796	0.7430714600249284	0.0936496152949744	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_centroid_similarity	target_centroid_similarity	0.0002923166534968165	-0.012944553505246967	0.014317688626922846	0.013631121066084906	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_centroid_normalized_rank	target_centroid_normalized_rank	0.42409914253489456	0.36428365183477296	0.4981860608691537	0.06695120451719036	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_centroid_recall_at_1	target_centroid_recall_at_1	0.00487012987012987	0.0	0.017269736842105265	0.008634868421052632	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_centroid_auroc	target_centroid_auroc	0.42409914253489456	0.36892803834485716	0.5005500758655769	0.06581101876035986	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_peer_normalized_rank	source_peer_normalized_rank	0.5879323318596279	0.538386933484857	0.6208083012440369	0.04121068387958993	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_peer_normalized_rank	target_peer_normalized_rank	0.520710971285353	0.5152698219776801	0.5258872362943524	0.005308707158336146	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	delta_vs_source_peer_normalized_rank	delta_vs_source_peer_normalized_rank	0.01905652816992092	-0.06470214049145061	0.12996464206410543	0.09733339127777801	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	delta_vs_target_peer_normalized_rank	delta_vs_target_peer_normalized_rank	0.08627788874419587	0.009297430325777392	0.17023675916115397	0.08046966441768828	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_decoy_null_normalized_best_positive_rank	target_decoy_null_normalized_best_positive_rank	0.7848070929435949	0.7791781386227815	0.788273853489904	0.004547857433561231	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	delta_vs_target_decoy_null_normalized_best_positive_rank	delta_vs_target_decoy_null_normalized_best_positive_rank	-0.17781823291404647	-0.25019838583773757	-0.08844849249683427	0.08087494667045164	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	observed_normalized_best_positive_rank	observed_normalized_best_positive_rank	0.5973693246238779	0.5262576047853462	0.6891529332009433	0.08144766420779853	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	observed_recall_at_1	observed_recall_at_1	0.0979464825639992	0.048229661622414065	0.21094218215097993	0.08135626026428293	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	observed_auroc	observed_auroc	0.5876865274806954	0.5151503156962765	0.6804226400904799	0.08263616219710174	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	observed_best_positive_similarity	observed_best_positive_similarity	0.07769458585147485	0.047212713242217645	0.15197138654083667	0.05237933664930951	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	random_normalized_best_positive_rank	random_normalized_best_positive_rank					not_estimable	too_few_clusters_or_values	0.95	2000	0	855	0	0	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	random_recall_at_1	random_recall_at_1					not_estimable	too_few_clusters_or_values	0.95	2000	0	855	0	0	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	random_auroc	random_auroc					not_estimable	too_few_clusters_or_values	0.95	2000	0	855	0	0	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	delta_vs_random_normalized_best_positive_rank	delta_vs_random_normalized_best_positive_rank	-0.18743776831971737	-0.26314394085736653	-0.10434275202270867	0.07940059441732894	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_n_peers	source_individual_n_peers	1600.9619885103812	1599.767360507283	1601.2865973237301	0.7596184082235595	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_mean_similarity	source_individual_mean_similarity	0.0506836248060838	0.029390242103119857	0.06319089658658275	0.016900327241731447	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_sd_similarity	source_individual_sd_similarity	0.14237492421019712	0.12749004498403646	0.1559106262469337	0.014210290631448616	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_n_below_observed	source_individual_n_below_observed	914.2844195438706	836.570717104508	1009.3170882037456	86.37318554961877	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_fraction_below_observed	source_individual_fraction_below_observed	0.509118940312508	0.45843612395937355	0.5919700354017124	0.06676695572116945	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_individual_corrected_percentile	source_individual_corrected_percentile	0.5109377000576641	0.4579550991619737	0.5927015635341745	0.06737323218610039	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_n_peers	target_individual_n_peers	1601.086844170242	1600.0460344100557	1601.3679928715087	0.6609792307265252	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_mean_similarity	target_individual_mean_similarity	0.0006642207544779182	-0.0032581601025183098	0.004506613179232997	0.0038823866408756536	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_sd_similarity	target_individual_sd_similarity	0.053307599460688554	0.05040135514280373	0.05618256715379488	0.0028906060054955766	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_n_below_observed	target_individual_n_below_observed	978.5938304489302	864.2401157012372	1117.256079274491	126.50798178662689	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_fraction_below_observed	target_individual_fraction_below_observed	0.5841348840015705	0.5107101454267831	0.6714227862562019	0.08035632041470941	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_individual_corrected_percentile	target_individual_corrected_percentile	0.5856581157400829	0.5090768961778449	0.6722975258274062	0.08161031482478065	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_centroid_similarity	source_centroid_similarity	0.12254606158453549	0.07688359316441054	0.1625994975059068	0.04285795217074813	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_centroid_normalized_rank	source_centroid_normalized_rank	0.6811880506023029	0.5675634272436852	0.7533742641212501	0.09290541843878242	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_centroid_recall_at_1	source_centroid_recall_at_1	0.5045692112765283	0.3733886598106715	0.5992644361686498	0.11293788817898914	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	source_centroid_auroc	source_centroid_auroc	0.6811880506023029	0.5593150844246894	0.7517923746080852	0.09623864509169794	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_centroid_similarity	target_centroid_similarity	0.002119690379455596	-0.00895767440542447	0.016084889730052756	0.012521282067738613	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	logFC	strict_matched_condition	spearman	per_gene_population_zscore_dataset_cell_type	reviewer_dataset_cell_type_retrieval_dataset_pair	target_centroid_normalized_rank	target_centroid_normalized_rank	0.4395974614707856	0.38616281500715843	0.5078922696809802	0.060864727336910895	bca	ok	0.95	2000	2000	855	855	124	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
