dataset_pair	dataset_a	dataset_b	scale_variant	metric	mean	ci_low	ci_high	n_rows	n_finite_rows	n_compounds	ci_status	estimate_95_ci
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5331492286499997	0.4720594724878729	0.592656430736302	127	124	121	ok	0.533 [0.472, 0.593]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3814897512739839	0.3487609156218104	0.4206809011889074	127	124	121	ok	0.381 [0.349, 0.421]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset	w4_target_centroid_deg_lfc_spearman_pair_p05	0.2482194601896756	0.1732307731609584	0.3154120434107236	127	123	120	ok	0.248 [0.173, 0.315]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05	0.0524355295158002	0.0285048845297592	0.0729774746162337	127	124	121	ok	0.052 [0.029, 0.073]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6366022922616336	0.5728842352132498	0.6937354947278361	127	124	121	ok	0.637 [0.573, 0.694]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6348937597369361	0.5722325979515862	0.6920320994770275	127	124	121	ok	0.635 [0.572, 0.692]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3497499445830874	0.3107232081254763	0.3958780723470961	127	124	121	ok	0.350 [0.311, 0.396]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.035316820849318	-0.070359682189132	-0.0035289547532415	1060	985	242	ok	-0.035 [-0.070, -0.004]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.2917710053910635	0.2542567049685458	0.3274674389169791	1060	985	242	ok	+0.292 [0.254, 0.327]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.1207689234564626	0.0906771276109851	0.1521447155679865	1060	985	242	ok	+0.121 [0.091, 0.152]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.337165606754943	0.302271616610904	0.3746993879286595	1060	985	242	ok	+0.337 [0.302, 0.375]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_observed_deg_lfc_spearman_sym_p05	0.3529871244712682	0.3136898483749613	0.3946370841440258	1060	985	242	ok	0.353 [0.314, 0.395]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_source_centroid_deg_lfc_spearman_pair_p05	0.3799508215122784	0.3582063079550929	0.3987499847123687	1060	1049	254	ok	0.380 [0.358, 0.399]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05	0.056085373734774	0.0477379536306702	0.0637680439788817	1060	1049	254	ok	0.056 [0.048, 0.064]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7062262432233883	0.6783358294708185	0.7324987768556264	1060	1049	254	ok	0.706 [0.678, 0.732]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.703450023176611	0.6758218233369311	0.7307051579947785	1060	1049	254	ok	0.703 [0.676, 0.731]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3531057772588561	0.3409400938305807	0.3649660902572941	1060	1049	254	ok	0.353 [0.341, 0.365]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_target_centroid_deg_lfc_spearman_pair_p05	0.221901205408549	0.2005394691642413	0.2428539374252967	1060	1052	255	ok	0.222 [0.201, 0.243]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05	0.0092233742284036	0.0033144243383436	0.0156698988068923	1060	1052	255	ok	0.009 [0.003, 0.016]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7457806563851578	0.7207070274338495	0.771780660778637	1060	1052	255	ok	0.746 [0.721, 0.772]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.7434284731007357	0.7160534976260652	0.7711245337449117	1060	1052	255	ok	0.743 [0.716, 0.771]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3334659876519324	0.3212852719148392	0.3461585423840032	1060	1051	255	ok	0.333 [0.321, 0.346]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.0731765383776772	-0.1508147167507971	0.0027833066959546	162	71	51	ok	-0.073 [-0.151, 0.003]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.2853455638624971	0.2118177734153003	0.3487996994161382	162	71	51	ok	+0.285 [0.212, 0.349]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.1088293204884776	0.020322324934919	0.1818044084619145	162	71	51	ok	+0.109 [0.020, 0.182]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.3080514468237477	0.230975455781466	0.3698047581865692	162	71	51	ok	+0.308 [0.231, 0.370]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_observed_deg_lfc_spearman_sym_p05	0.3298564425883666	0.2581489230425496	0.3974243989643966	162	71	51	ok	0.330 [0.258, 0.397]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_source_centroid_deg_lfc_spearman_pair_p05	0.3176961073521168	0.2503920565538661	0.3680049786247448	162	147	87	ok	0.318 [0.250, 0.368]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05	0.0262380227163945	0.015802770168157	0.0361104353663008	162	147	87	ok	0.026 [0.016, 0.036]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6374738370192893	0.5928156417998713	0.682984300269658	162	147	87	ok	0.637 [0.593, 0.683]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6342863916658298	0.588977952354091	0.6760064478571514	162	147	87	ok	0.634 [0.589, 0.676]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3642053085387369	0.3403093768651145	0.392011531856387	162	147	87	ok	0.364 [0.340, 0.392]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_target_centroid_deg_lfc_spearman_pair_p05	0.1784176413970872	0.1272534450467052	0.2232323769849891	162	147	87	ok	0.178 [0.127, 0.223]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05	0.0237214373645785	0.0153758597485339	0.0326608119519591	162	147	87	ok	0.024 [0.015, 0.033]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6569545726273941	0.6047113174688159	0.7078354483900237	162	147	87	ok	0.657 [0.605, 0.708]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6550014722705527	0.6027169807817004	0.7042010134568435	162	147	87	ok	0.655 [0.603, 0.704]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3019618866065421	0.2727753438473558	0.3377361600574878	162	147	87	ok	0.302 [0.273, 0.338]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.1367774950731946	-0.2357843936292816	-0.0236763410403792	114	50	40	ok	-0.137 [-0.236, -0.024]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.0897195842328283	-0.0103984627686054	0.1739043014830311	114	50	40	ok	+0.090 [-0.010, 0.174]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.0892965338410337	-0.0337832123242491	0.2043120503812492	114	50	40	ok	+0.089 [-0.034, 0.204]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.1286841693165084	0.0188528940099689	0.2245622587205495	114	50	40	ok	+0.129 [0.019, 0.225]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_observed_deg_lfc_spearman_sym_p05	0.138889160517691	0.0386296204739636	0.2270205838517497	114	50	40	ok	0.139 [0.039, 0.227]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_source_centroid_deg_lfc_spearman_pair_p05	0.2770883952695558	0.1979268527208675	0.3492345212130929	114	105	80	ok	0.277 [0.198, 0.349]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05	0.0316188049994619	0.0148378088212592	0.0492249428869254	114	105	80	ok	0.032 [0.015, 0.049]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.5647287106526931	0.5070065301202326	0.6225145840630787	114	105	80	ok	0.565 [0.507, 0.623]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.561681489132034	0.5056381968073929	0.6181038835201985	114	105	80	ok	0.562 [0.506, 0.618]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3986332296731363	0.3653869033165534	0.4384610496580053	114	105	80	ok	0.399 [0.365, 0.438]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_target_centroid_deg_lfc_spearman_pair_p05	0.0235489033010859	-0.0510434413715034	0.1050724602377698	114	106	80	ok	0.024 [-0.051, 0.105]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05	0.0013016847503614	-0.0176925664848725	0.0196099241703165	114	106	80	ok	0.001 [-0.018, 0.020]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.5955580412649762	0.5318263795667447	0.6625113233910606	114	106	80	ok	0.596 [0.532, 0.663]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.5939491950553419	0.5326112026778252	0.6616323387346701	114	106	80	ok	0.594 [0.533, 0.662]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.341505118592302	0.3003699049801047	0.3893825725833663	114	106	80	ok	0.342 [0.300, 0.389]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.0717867989884012	-0.1707212792254644	0.0154461687982748	68	57	57	ok	-0.072 [-0.171, 0.015]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.2311132084161169	0.1467977511035693	0.3011037108841263	68	57	57	ok	+0.231 [0.147, 0.301]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.0926410774044107	-0.0175449441664192	0.1586585529187111	68	57	57	ok	+0.093 [-0.018, 0.159]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.286565868356867	0.2011399296251494	0.3477666719657344	68	57	57	ok	+0.287 [0.201, 0.348]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_observed_deg_lfc_spearman_sym_p05	0.4110140581036851	0.3180613613921237	0.4818319777936972	68	57	57	ok	0.411 [0.318, 0.482]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_source_centroid_deg_lfc_spearman_pair_p05	0.4966573361648437	0.4262400468416925	0.5508816994229285	68	67	67	ok	0.497 [0.426, 0.551]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05	0.1967148308557397	0.1712612335177519	0.2219715244825182	68	67	67	ok	0.197 [0.171, 0.222]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6328736183667338	0.5607473494164698	0.6938093805266763	68	67	67	ok	0.633 [0.561, 0.694]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6303504593710149	0.5534864178368479	0.6927809848764143	68	67	67	ok	0.630 [0.553, 0.693]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.3098610898289594	0.2857103307980618	0.3458972273597888	68	67	67	ok	0.310 [0.286, 0.346]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_target_centroid_deg_lfc_spearman_pair_p05	0.3037365666361561	0.2403012141415904	0.3534939729756475	68	67	67	ok	0.304 [0.240, 0.353]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05	0.1076656594972746	0.0821781422661851	0.1298377323671884	68	67	67	ok	0.108 [0.082, 0.130]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.7911316982048143	0.7173524117409241	0.844761889037694	68	67	67	ok	0.791 [0.717, 0.845]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.7899903898313709	0.7129456886368205	0.8437718634015378	68	67	67	ok	0.790 [0.713, 0.844]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.2466737273800242	0.2175124104505094	0.2830636222688585	68	67	67	ok	0.247 [0.218, 0.283]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.0271516058252384	-0.1082246530598548	0.0653729796945697	127	65	51	ok	-0.027 [-0.108, 0.065]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.3564052245511991	0.2777712234430112	0.4267615539863288	127	65	51	ok	+0.356 [0.278, 0.427]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.1616279135953137	0.0738985625022239	0.2333007904244312	127	65	51	ok	+0.162 [0.074, 0.233]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.379980051910046	0.3059543625153822	0.44554603050231	127	65	51	ok	+0.380 [0.306, 0.446]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_observed_deg_lfc_spearman_sym_p05	0.4014226073980831	0.3243838912875544	0.4649606298417857	127	65	51	ok	0.401 [0.324, 0.465]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_source_centroid_deg_lfc_spearman_pair_p05	0.2417837142385863	0.1629126721826002	0.3010742512770631	127	123	81	ok	0.242 [0.163, 0.301]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05	-0.0038515000029474	-0.0190318029257927	0.0116585984988668	127	123	81	ok	-0.004 [-0.019, 0.012]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6458960180567346	0.5948361168268052	0.6886439426609327	127	123	81	ok	0.646 [0.595, 0.689]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.6444622976210755	0.5979126946917236	0.6890831916470448	127	123	81	ok	0.644 [0.598, 0.689]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_source_peer_deg_lfc_spearman_pair_p05_sd_score	0.424170979513051	0.39017060746244	0.4643755657160409	127	123	81	ok	0.424 [0.390, 0.464]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_target_centroid_deg_lfc_spearman_pair_p05	0.1069502918731153	0.0375378377242975	0.1681282244617563	127	123	81	ok	0.107 [0.038, 0.168]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05	0.0042468754057991	-0.0080700691009873	0.0140044046764594	127	123	81	ok	0.004 [-0.008, 0.014]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_corrected_percentile	0.6648937350254338	0.6167197036802047	0.7121948521930483	127	123	81	ok	0.665 [0.617, 0.712]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_fraction_below_observed	0.663098402537785	0.6088307707143781	0.7094941182479039	127	123	81	ok	0.663 [0.609, 0.709]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	per_gene_population_zscore_dataset	w4_target_peer_deg_lfc_spearman_pair_p05_sd_score	0.3702598845482857	0.33460490576397	0.4154845199155026	127	123	81	ok	0.370 [0.335, 0.415]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_delta_vs_source_centroid_deg_lfc_spearman_p05	-0.1459478775913464	-0.2655306930434178	-0.0332880027546203	134	77	63	ok	-0.146 [-0.266, -0.033]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_delta_vs_source_peer_deg_lfc_spearman_p05	0.0710215754502699	-0.008517748330559	0.1589324673766624	134	77	63	ok	+0.071 [-0.009, 0.159]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_delta_vs_target_centroid_deg_lfc_spearman_p05	0.0266214777207212	-0.078789356790657	0.1402103086523135	134	77	63	ok	+0.027 [-0.079, 0.140]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_delta_vs_target_peer_deg_lfc_spearman_p05	0.0809529178884247	0.0024053336459125	0.159894576140783	134	77	63	ok	+0.081 [0.002, 0.160]
