dataset_pair	dataset_a	dataset_b	scale_variant	metric	mean	ci_low	ci_high	n_rows	n_finite_rows	n_compounds	ci_status	estimate_95_ci
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.3845026682884512	0.3533542364825234	0.4195172501999727	134	134	110	ok	0.385 [0.353, 0.420]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_source_peer_spearman_logfc_pair_sd_score	0.1241089219510223	0.1201658018990057	0.1287403027419486	134	134	110	ok	0.124 [0.120, 0.129]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_centroid_spearman_logfc_pair	0.0193302914561922	0.0127816242738858	0.025623077474271	134	134	110	ok	0.019 [0.013, 0.026]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_peer_spearman_logfc_pair	0.0018623521662376	-0.0001724281723832	0.0038360097427958	134	134	110	ok	0.002 [-0.000, 0.004]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.6000813640354264	0.5652169432204867	0.637028556789416	134	134	110	ok	0.600 [0.565, 0.637]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.5985191818636898	0.560807866853626	0.6376104632645273	134	134	110	ok	0.599 [0.561, 0.638]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	per_gene_population_zscore_dataset	w4_target_peer_spearman_logfc_pair_sd_score	0.0534956095958068	0.0520694408805888	0.0553303111482199	134	134	110	ok	0.053 [0.052, 0.055]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_source_centroid_spearman_logfc	-0.1841216824092432	-0.2161696532181334	-0.1200891750727778	23	23	23	ok	-0.184 [-0.216, -0.120]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_source_peer_spearman_logfc	-0.0147463015800463	-0.0452692508748218	0.0536290133858766	23	23	23	ok	-0.015 [-0.045, 0.054]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_target_centroid_spearman_logfc	0.0448847892776467	0.0144204601878658	0.1057769268075474	23	23	23	ok	+0.045 [0.014, 0.106]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_delta_vs_target_peer_spearman_logfc	0.0525645803051798	0.0231802911829346	0.1208107257302984	23	23	23	ok	+0.053 [0.023, 0.121]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_observed_spearman_logfc	0.0533120373615447	0.0249733448042227	0.1194090806145349	23	23	23	ok	0.053 [0.025, 0.119]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_centroid_spearman_logfc_pair	0.2374337197707879	0.2156414472697068	0.2568716182765114	23	23	23	ok	0.237 [0.216, 0.257]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_peer_spearman_logfc_pair	0.068058338941591	0.0620063526220523	0.0735973033408642	23	23	23	ok	0.068 [0.062, 0.074]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.4880882729637293	0.4325958328112138	0.5783136302181691	23	23	23	ok	0.488 [0.433, 0.578]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.4857723767756933	0.4281039696514792	0.5654543305221912	23	23	23	ok	0.486 [0.428, 0.565]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_source_peer_spearman_logfc_pair_sd_score	0.117650301855546	0.1126983210387946	0.1228601455064232	23	23	23	ok	0.118 [0.113, 0.123]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_centroid_spearman_logfc_pair	0.0084272480838979	-0.0043713288636485	0.0181447323047874	23	23	23	ok	0.008 [-0.004, 0.018]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_peer_spearman_logfc_pair	0.0007474570563648	-0.0023854956219041	0.0032471373190304	23	23	23	ok	0.001 [-0.002, 0.003]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.6633317898042331	0.590673983108298	0.747104682046087	23	23	23	ok	0.663 [0.591, 0.747]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.6617407902892377	0.5881761328637788	0.745472131943369	23	23	23	ok	0.662 [0.588, 0.745]
Tahoe–Sciplex	tahoe	sciplex	per_gene_population_zscore_dataset	w4_target_peer_spearman_logfc_pair_sd_score	0.0375197833829574	0.0332686945082107	0.0447810665591872	23	23	23	ok	0.038 [0.033, 0.045]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	0.49881719511960027	0.4926774773680551	0.5053801487735752	1910	1910	974	ok	+0.499 [0.493, 0.505]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.030854436197196997	0.02570352504507482	0.03806963072467686	1910	1910	974	ok	+0.031 [0.026, 0.038]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.045246406853949185	0.03685925142618259	0.05543660973075965	1910	1910	974	ok	+0.045 [0.037, 0.055]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.03449927322598709	0.02910496352584652	0.04094466154829519	1910	1910	974	ok	+0.034 [0.029, 0.041]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.037140371460287605	0.03174120883449442	0.043037372604724074	1910	1910	974	ok	0.037 [0.032, 0.043]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	-0.4616768236593126	-0.46339885399099323	-0.4596786131525333	1910	1910	974	ok	-0.462 [-0.463, -0.460]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.00628593526309059	0.0057841036369254435	0.00676883147180578	1910	1910	974	ok	0.006 [0.006, 0.007]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.5866767168496749	0.5755682201474644	0.5976621013633653	1910	1910	974	ok	0.587 [0.576, 0.598]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.5850621727748692	0.5741534041679776	0.5962262103688144	1910	1910	974	ok	0.585 [0.574, 0.596]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.08027043755944015	0.07952348185540145	0.08117775074110387	1910	1910	974	ok	0.080 [0.080, 0.081]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	-0.008106035393661573	-0.011811086541327854	-0.0048471062787598185	1910	1910	974	ok	-0.008 [-0.012, -0.005]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	0.0026410982343004993	0.002309065687225739	0.0029203801965352297	1910	1910	974	ok	0.003 [0.002, 0.003]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.6172897101065455	0.6041587202705058	0.6313134737606866	1910	1910	974	ok	0.617 [0.604, 0.631]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.6157947480366492	0.601029776586877	0.6295098229115189	1910	1910	974	ok	0.616 [0.601, 0.630]
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.03827523210437123	0.037824275437723466	0.03879082752246731	1910	1910	974	ok	0.038 [0.038, 0.039]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	0.49871350971015516	0.471927777560925	0.5280352124739276	127	127	124	ok	+0.499 [0.472, 0.528]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.07500345620973481	0.04734605021312031	0.10423538492190364	127	127	124	ok	+0.075 [0.047, 0.104]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.1314451078242404	0.09757389681842969	0.1703457793484312	127	127	124	ok	+0.131 [0.098, 0.170]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.10323359039197905	0.07796963149026895	0.1339945327917863	127	127	124	ok	+0.103 [0.078, 0.134]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.11017611650031855	0.08462989530037109	0.14051803286952208	127	127	124	ok	0.110 [0.085, 0.141]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	-0.38853739320983655	-0.4136344935610525	-0.36820431061057823	127	127	124	ok	-0.389 [-0.414, -0.368]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.03517266029058374	0.02984030120747501	0.04094945905411257	127	127	124	ok	0.035 [0.030, 0.041]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.6294452214466237	0.5845362817589747	0.6723446685953546	127	127	124	ok	0.629 [0.585, 0.672]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.6264669674259898	0.5805966609356337	0.6687077070621027	127	127	124	ok	0.626 [0.581, 0.669]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.13235230081905963	0.1274541483582983	0.13762889498449216	127	127	124	ok	0.132 [0.127, 0.138]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	-0.021268991323921797	-0.03355467267438979	-0.010028941634751747	127	127	124	ok	-0.021 [-0.034, -0.010]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	0.006942526108339515	0.003979572841366562	0.009934696108158348	127	127	124	ok	0.007 [0.004, 0.010]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.7091712476684611	0.6511070298820848	0.7606527202814969	127	127	124	ok	0.709 [0.651, 0.761]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.7068102783615852	0.6487303120575976	0.7570207363371502	127	127	124	ok	0.707 [0.649, 0.757]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.0639696750683615	0.05953921693076079	0.068857680647168	127	127	124	ok	0.064 [0.060, 0.069]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	0.07979037537478383	0.06001695092044455	0.1027689250048476	1060	1060	257	ok	+0.080 [0.060, 0.103]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.18798732162052886	0.16353834719194935	0.2189017615600737	1060	1060	257	ok	+0.188 [0.164, 0.219]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.14327204904691065	0.12581066529999524	0.16596853363977035	1060	1060	257	ok	+0.143 [0.126, 0.166]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.2151163175753503	0.19030420195247733	0.24394893807333068	1060	1060	257	ok	+0.215 [0.190, 0.244]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.23126757128551792	0.2048529230142662	0.25994927004996427	1060	1060	257	ok	0.231 [0.205, 0.260]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	0.15147719591073408	0.1301495741923679	0.17115273192003963	1060	1060	257	ok	0.151 [0.130, 0.171]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.043280249664989015	0.039620791862656705	0.04737938381077916	1060	1060	257	ok	0.043 [0.040, 0.047]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.728046807788252	0.70548021389929	0.7512741630536042	1060	1060	257	ok	0.728 [0.705, 0.751]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.7246625776409159	0.701629790151671	0.7482825472244722	1060	1060	257	ok	0.725 [0.702, 0.748]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.16265400922929568	0.15889890228711429	0.16683903299746347	1060	1060	257	ok	0.163 [0.159, 0.167]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	0.08799552223860722	0.07205794396947095	0.10482481718633647	1060	1060	257	ok	0.088 [0.072, 0.105]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	0.016151253710167592	0.013891815617825345	0.01880495219686467	1060	1060	257	ok	0.016 [0.014, 0.019]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.7843602353601237	0.763747798800143	0.8059626752257392	1060	1060	257	ok	0.784 [0.764, 0.806]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.7824277601337724	0.7600704580783488	0.8046337390542007	1060	1060	257	ok	0.782 [0.760, 0.805]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.12940498700833516	0.12569534452790837	0.1334875928583228	1060	1060	257	ok	0.129 [0.126, 0.133]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	-0.04277715929510547	-0.06564875857630444	-0.018931301519933216	162	162	90	ok	-0.043 [-0.066, -0.019]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.06174961769065152	0.039046861733396984	0.09179631407158144	162	162	90	ok	+0.062 [0.039, 0.092]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.050709211674158365	0.035786694090249774	0.07200629363862375	162	162	90	ok	+0.051 [0.036, 0.072]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.08211817800020674	0.05979268947227946	0.11226081097773406	162	162	90	ok	+0.082 [0.060, 0.112]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.08451845039576264	0.06319680217996405	0.11685409494496529	162	162	90	ok	0.085 [0.063, 0.117]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	0.12729560969086814	0.09989127195144466	0.15769586855925566	162	162	90	ok	0.127 [0.100, 0.158]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.022768832705111097	0.018796959252563267	0.027217679244309068	162	162	90	ok	0.023 [0.019, 0.027]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.6271159324620831	0.5958310156058051	0.6584819515268254	162	162	90	ok	0.627 [0.596, 0.658]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.6242546192455528	0.5940463576040126	0.6560541835201635	162	162	90	ok	0.624 [0.594, 0.656]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.1263934556745858	0.12079431091922933	0.13380624615944284	162	162	90	ok	0.126 [0.121, 0.134]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	0.03380923872160427	0.021307361372189026	0.04784669674305055	162	162	90	ok	0.034 [0.021, 0.048]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	0.002400272395555884	0.001395846161730461	0.003455205853337925	162	162	90	ok	0.002 [0.001, 0.003]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.7026079989069246	0.6552959695598152	0.7486308713658323	162	162	90	ok	0.703 [0.655, 0.749]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.7008334392788019	0.6542008131684318	0.7472046405226259	162	162	90	ok	0.701 [0.654, 0.747]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.052752983589108474	0.04993739192632372	0.056564540152969064	162	162	90	ok	0.053 [0.050, 0.057]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	-0.06275841130955645	-0.08726651856432371	-0.02933504527576906	114	114	86	ok	-0.063 [-0.087, -0.029]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.026428775571278724	0.003999181904656082	0.053852150957062084	114	114	86	ok	+0.026 [0.004, 0.054]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.051271757033492925	0.03026852024604941	0.07692688557534981	114	114	86	ok	+0.051 [0.030, 0.077]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.04869148198853077	0.028060646850697098	0.07549080324081371	114	114	86	ok	+0.049 [0.028, 0.075]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.04898571912283746	0.027032961322158867	0.07537688629488021	114	114	86	ok	0.049 [0.027, 0.075]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	0.11174413043239391	0.09361491464958362	0.13053540008537162	114	114	86	ok	0.112 [0.094, 0.131]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.02255694355155872	0.01872556771914764	0.02658036683852889	114	114	86	ok	0.023 [0.019, 0.027]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.5540442186076492	0.5136351344652677	0.6004198850542432	114	114	86	ok	0.554 [0.514, 0.600]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.5514632593302503	0.5114001108321059	0.5989666742181966	114	114	86	ok	0.551 [0.511, 0.599]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.15256027734942126	0.14491597442751036	0.16054892455930744	114	114	86	ok	0.153 [0.145, 0.161]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	-0.0022860379106554437	-0.009115072572274556	0.004434852989676875	114	114	86	ok	-0.002 [-0.009, 0.004]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	0.00029423713430669086	-0.001097147279360613	0.0019259102428575523	114	114	86	ok	0.000 [-0.001, 0.002]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.6302521021163446	0.560308414007502	0.6883602427660961	114	114	86	ok	0.630 [0.560, 0.688]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.6285329965770047	0.5662732060350276	0.6866204843075487	114	114	86	ok	0.629 [0.566, 0.687]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.05209591632247512	0.05021660033365165	0.0544852491191699	114	114	86	ok	0.052 [0.050, 0.054]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_centroid_spearman_logfc	0.5427532770893845	0.4980146294994003	0.5847366882408913	68	68	68	ok	+0.543 [0.498, 0.585]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_source_peer_spearman_logfc	0.1431038639373426	0.10287799352813629	0.1852697670852822	68	68	68	ok	+0.143 [0.103, 0.185]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_centroid_spearman_logfc	0.22947888076526973	0.1795275244986845	0.28801477535114944	68	68	68	ok	+0.229 [0.180, 0.288]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_delta_vs_target_peer_spearman_logfc	0.17530208405325343	0.13559454267439738	0.2141495582134984	68	68	68	ok	+0.175 [0.136, 0.214]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_observed_spearman_logfc	0.1985543171605126	0.15534884399758842	0.24538542865473226	68	68	68	ok	0.199 [0.155, 0.245]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_centroid_spearman_logfc_pair	-0.3441989599288718	-0.38172750108293646	-0.31032038970091846	68	68	68	ok	-0.344 [-0.382, -0.310]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair	0.055450453223169986	0.04235648071024616	0.06798484127795532	68	68	68	ok	0.055 [0.042, 0.068]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.7221266284253974	0.6596414027204494	0.7720179057384442	68	68	68	ok	0.722 [0.660, 0.772]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.7203568644070404	0.6576110088319658	0.7718333300607029	68	68	68	ok	0.720 [0.658, 0.772]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_source_peer_spearman_logfc_pair_sd_score	0.14281445687516114	0.13448309632376693	0.15168142117012715	68	68	68	ok	0.143 [0.134, 0.152]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_centroid_spearman_logfc_pair	-0.030924563604757097	-0.04706860375679684	-0.016651409033083826	68	68	68	ok	-0.031 [-0.047, -0.017]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair	0.02325223310725914	0.016556173070687432	0.03052558106955474	68	68	68	ok	0.023 [0.017, 0.031]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.8041810710159693	0.727489996676516	0.8639395764480835	68	68	68	ok	0.804 [0.727, 0.864]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.8030195972712288	0.7272534950364387	0.8600737938463644	68	68	68	ok	0.803 [0.727, 0.860]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	per_gene_population_zscore_dataset_cell_type	w4_target_peer_spearman_logfc_pair_sd_score	0.08117442798172242	0.07455725171682571	0.0882255600759401	68	68	68	ok	0.081 [0.075, 0.088]
