dataset_a	dataset_b	scale_variant	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope
cigs_mce	cigs_tcm	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05_fraction_below_observed	mean_raw_target_peer_direction_agreement_pair_p05_fraction_below_observed	0.8838527513586957	0.8459041758663538	0.912395176005406	0.03324550006952609	bca	ok	0.95	2000	2000	1910	230	161	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
cigs_mce	cigs_tcm	raw	table_5_dataset_pair	raw_target_peer_direction_agreement_pair_p05_corrected_percentile	mean_raw_target_peer_direction_agreement_pair_p05_corrected_percentile	0.884079159250784	0.8460692950727612	0.9116980633439622	0.032814384135600505	bca	ok	0.95	2000	2000	1910	230	161	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	raw	table_5_dataset_pair	observed_direction_agreement_p05	mean_observed_direction_agreement_p05	0.8726738576891024	0.7999544505802876	0.9177188164192432	0.05888218291947783	bca	ok	0.95	2000	2000	127	55	55	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	raw	table_5_dataset_pair	baseline_pair_direction_agreement_p05	mean_baseline_pair_direction_agreement_p05	0.8178820348267476	0.7879900709877486	0.8422410581575	0.027125493584875704	bca	ok	0.95	2000	2000	127	124	121	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	raw	table_5_dataset_pair	delta_vs_baseline_pair_direction_agreement_p05	mean_delta_vs_baseline_pair_direction_agreement_p05	0.05256238153734799	-0.01931305102846018	0.10294241375495393	0.06112773239170705	bca	ok	0.95	2000	2000	127	55	55	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	raw	table_5_dataset_pair	raw_source_centroid_direction_agreement_pair_p05	mean_raw_source_centroid_direction_agreement_pair_p05	0.8178820348267476	0.7879703370746056	0.8415911406528852	0.026810401789139793	bca	ok	0.95	2000	2000	127	124	121	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	raw	table_5_dataset_pair	raw_delta_vs_source_centroid_direction_agreement_p05	mean_raw_delta_vs_source_centroid_direction_agreement_p05	0.05256238153734799	-0.019591683548784253	0.10274288435700726	0.06116728395289576	bca	ok	0.95	2000	2000	127	55	55	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	raw	table_5_dataset_pair	raw_target_centroid_direction_agreement_pair_p05	mean_raw_target_centroid_direction_agreement_pair_p05	0.6853933766730123	0.654001842984556	0.70969070745451	0.027844432234977012	bca	ok	0.95	2000	2000	127	124	121	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	raw	table_5_dataset_pair	raw_delta_vs_target_centroid_direction_agreement_p05	mean_raw_delta_vs_target_centroid_direction_agreement_p05	0.1712009775273514	0.09970552065576799	0.2165951060108261	0.058444792677529056	bca	ok	0.95	2000	2000	127	55	55	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	cigs_mce	raw	table_5_dataset_pair	raw_source_peer_direction_agreement_pair_p05	mean_raw_source_peer_direction_agreement_pair_p05	0.6276321699936587	0.6132004617416685	0.6421640863862128	0.014481812322272136	bca	ok	0.95	2000	2000	127	55	55	pubchem_cid			95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
