dataset_pair	dataset_a	dataset_b	scale_variant	metric	mean	ci_low	ci_high	n_rows	n_finite_rows	n_compounds	ci_status	estimate_95_ci
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_delta_vs_target_centroid_spearman_logfc	0.006107644635910845	-0.010904079828755122	0.02591014696942467	127	127	124	ok	+0.006 [-0.011, 0.026]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_delta_vs_target_peer_spearman_logfc	0.08978292879062967	0.06808008274703371	0.11491087517685457	127	127	124	ok	+0.090 [0.068, 0.115]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_observed_spearman_logfc	0.12947783988847886	0.10184778160816323	0.16084267225398557	127	127	124	ok	0.129 [0.102, 0.161]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_source_centroid_spearman_logfc_pair	0.35946501184594426	0.3344823674311666	0.3846692137147992	127	127	124	ok	0.359 [0.334, 0.385]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_source_peer_spearman_logfc_pair	0.14985005315751815	0.1388428498224642	0.16000235508460373	127	127	124	ok	0.150 [0.139, 0.160]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.4456790179022792	0.39941005013037423	0.5026179634716111	127	127	124	ok	0.446 [0.399, 0.503]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.4420927937749552	0.3906710656726363	0.49332316670461523	127	127	124	ok	0.442 [0.391, 0.493]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_source_peer_spearman_logfc_pair_sd_score	0.12273806632166658	0.11849365591307807	0.1273305306941662	127	127	124	ok	0.123 [0.118, 0.127]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_target_centroid_spearman_logfc_pair	0.12337019525256798	0.10849312620957959	0.14043040979312077	127	127	124	ok	0.123 [0.108, 0.140]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_target_peer_spearman_logfc_pair	0.0396949110978491	0.03387755912408979	0.04552984856047318	127	127	124	ok	0.040 [0.034, 0.046]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.6930829057802583	0.6384180774179751	0.7394762464094609	127	127	124	ok	0.693 [0.638, 0.739]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.691010372063301	0.6380280738261611	0.7373200596806699	127	127	124	ok	0.691 [0.638, 0.737]
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	raw	w4_target_peer_spearman_logfc_pair_sd_score	0.060763435580629084	0.057043790670149	0.06521035503795104	127	127	124	ok	0.061 [0.057, 0.065]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_delta_vs_source_centroid_spearman_logfc	-0.048441987666254405	-0.06793121334131066	-0.02833994724469308	1060	1060	257	ok	-0.048 [-0.068, -0.028]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_delta_vs_source_peer_spearman_logfc	0.14367522693158769	0.11901100729977886	0.17259710878230056	1060	1060	257	ok	+0.144 [0.119, 0.173]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_delta_vs_target_centroid_spearman_logfc	0.07531283068043404	0.0595955900058302	0.09349882308330806	1060	1060	257	ok	+0.075 [0.060, 0.093]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_delta_vs_target_peer_spearman_logfc	0.19312056015571583	0.16933835888647406	0.21962771126668812	1060	1060	257	ok	+0.193 [0.169, 0.220]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_observed_spearman_logfc	0.2392470558544246	0.21219157255257454	0.27147270561014836	1060	1060	257	ok	0.239 [0.212, 0.271]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_source_centroid_spearman_logfc_pair	0.287689043520679	0.2669929463996054	0.3062471007905142	1060	1060	257	ok	0.288 [0.267, 0.306]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_source_peer_spearman_logfc_pair	0.09557182892283687	0.09012019710093194	0.10164165958953301	1060	1060	257	ok	0.096 [0.090, 0.102]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.6762933586015049	0.6501941294992408	0.7037295610743541	1060	1060	257	ok	0.676 [0.650, 0.704]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.6726822293290609	0.6438554010479361	0.7001960913630695	1060	1060	257	ok	0.673 [0.644, 0.700]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_source_peer_spearman_logfc_pair_sd_score	0.15388754506788002	0.1501142706589486	0.15806607090832933	1060	1060	257	ok	0.154 [0.150, 0.158]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_target_centroid_spearman_logfc_pair	0.16393422517399053	0.14528363726587443	0.18325784369955025	1060	1060	257	ok	0.164 [0.145, 0.183]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_target_peer_spearman_logfc_pair	0.04612649569870875	0.04104375466047375	0.05171710919004953	1060	1060	257	ok	0.046 [0.041, 0.052]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.7678590199107725	0.7448254647470273	0.7907754235651838	1060	1060	257	ok	0.768 [0.745, 0.791]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.7661290003084843	0.7432454580640612	0.7880657712418254	1060	1060	257	ok	0.766 [0.743, 0.788]
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	raw	w4_target_peer_spearman_logfc_pair_sd_score	0.1260511193444146	0.12246812657283013	0.1299714597642883	1060	1060	257	ok	0.126 [0.122, 0.130]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_delta_vs_source_centroid_spearman_logfc	-0.16909513860793549	-0.18872709329517287	-0.14625300118371257	162	162	90	ok	-0.169 [-0.189, -0.146]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_delta_vs_source_peer_spearman_logfc	0.02441085738903572	0.0029826667567223585	0.05148117207843995	162	162	90	ok	+0.024 [0.003, 0.051]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_delta_vs_target_centroid_spearman_logfc	0.00981055929856618	-0.003997600648484133	0.02961115231987426	162	162	90	ok	+0.010 [-0.004, 0.030]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_delta_vs_target_peer_spearman_logfc	0.07380488177057865	0.05327471239820814	0.10265780822993253	162	162	90	ok	+0.074 [0.053, 0.103]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_observed_spearman_logfc	0.09469713545828057	0.0718564150413024	0.1273881878686943	162	162	90	ok	0.095 [0.072, 0.127]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_source_centroid_spearman_logfc_pair	0.263792274066216	0.23875856373316362	0.2911228464006757	162	162	90	ok	0.264 [0.239, 0.291]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_source_peer_spearman_logfc_pair	0.07028627806924481	0.06475607140213546	0.07594382564261644	162	162	90	ok	0.070 [0.065, 0.076]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.5176811118191885	0.47609278176619324	0.5597634621184302	162	162	90	ok	0.518 [0.476, 0.560]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.5145952589344269	0.4781802467705006	0.5560743199797612	162	162	90	ok	0.515 [0.478, 0.556]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_source_peer_spearman_logfc_pair_sd_score	0.12220370177938665	0.11670903739139427	0.1288094712040133	162	162	90	ok	0.122 [0.117, 0.129]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_target_centroid_spearman_logfc_pair	0.08488657615971437	0.07183840110922271	0.09956298860869939	162	162	90	ok	0.085 [0.072, 0.100]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_target_peer_spearman_logfc_pair	0.02089225368770189	0.01774781028449136	0.02410167390422825	162	162	90	ok	0.021 [0.018, 0.024]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.6741154926824315	0.6266497502896637	0.7234847400622463	162	162	90	ok	0.674 [0.627, 0.723]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.6724207124410667	0.6212936533966199	0.7190493879950365	162	162	90	ok	0.672 [0.621, 0.719]
L1000 Phase1–Sciplex	l1000_phase1	sciplex	raw	w4_target_peer_spearman_logfc_pair_sd_score	0.05045574696583894	0.04757121441233391	0.053927363766991775	162	162	90	ok	0.050 [0.048, 0.054]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_delta_vs_source_centroid_spearman_logfc	-0.23657352019082367	-0.26274845702964617	-0.21142744453651932	114	114	86	ok	-0.237 [-0.263, -0.211]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_delta_vs_source_peer_spearman_logfc	-0.06667436797763551	-0.08498208559425585	-0.04315424059596581	114	114	86	ok	-0.067 [-0.085, -0.043]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_delta_vs_target_centroid_spearman_logfc	0.05429775936016535	0.03566070090822461	0.0751613392158164	114	114	86	ok	+0.054 [0.036, 0.075]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_delta_vs_target_peer_spearman_logfc	0.04077765331529146	0.02310921829728218	0.06390788828490135	114	114	86	ok	+0.041 [0.023, 0.064]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_observed_spearman_logfc	0.037680684116775776	0.018516912620613987	0.06280644708269112	114	114	86	ok	0.038 [0.019, 0.063]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_source_centroid_spearman_logfc_pair	0.27425420430759945	0.25082508876775633	0.297219979491513	114	114	86	ok	0.274 [0.251, 0.297]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_source_peer_spearman_logfc_pair	0.10435505209441129	0.09771278017150938	0.11088974220329076	114	114	86	ok	0.104 [0.098, 0.111]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.35126378809965186	0.31240318657333627	0.3955009627184045	114	114	86	ok	0.351 [0.312, 0.396]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.3488029466279776	0.3108926791782451	0.4006060909773827	114	114	86	ok	0.349 [0.311, 0.401]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_source_peer_spearman_logfc_pair_sd_score	0.14026838033712086	0.13388311719770032	0.14721946107858963	114	114	86	ok	0.140 [0.134, 0.147]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_target_centroid_spearman_logfc_pair	-0.01661707524338957	-0.023666641187503872	-0.00821860714101946	114	114	86	ok	-0.017 [-0.024, -0.008]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_target_peer_spearman_logfc_pair	-0.003096969198515673	-0.005547067926830821	-5.6882320833662374e-05	114	114	86	ok	-0.003 [-0.006, -0.000]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.6229038859776833	0.5568234667854388	0.6840896254966973	114	114	86	ok	0.623 [0.557, 0.684]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.6217858182346749	0.5558607711619341	0.6832464797687456	114	114	86	ok	0.622 [0.556, 0.683]
L1000 Phase1–Tahoe	l1000_phase1	tahoe	raw	w4_target_peer_spearman_logfc_pair_sd_score	0.04736971812281814	0.045640628297964995	0.04948340284668925	114	114	86	ok	0.047 [0.046, 0.049]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_delta_vs_source_centroid_spearman_logfc	-0.1710256571150921	-0.20762803143712882	-0.13004752810952422	68	68	68	ok	-0.171 [-0.208, -0.130]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_delta_vs_source_peer_spearman_logfc	0.04907349482613454	0.012106515553501838	0.08787948306002033	68	68	68	ok	+0.049 [0.012, 0.088]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_delta_vs_target_centroid_spearman_logfc	0.03056757810188	0.0037003853828448093	0.05983665522425536	68	68	68	ok	+0.031 [0.004, 0.060]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_delta_vs_target_peer_spearman_logfc	0.15031703057268023	0.11599493709688086	0.18512920075597025	68	68	68	ok	+0.150 [0.116, 0.185]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_observed_spearman_logfc	0.23715288460463507	0.1927914410363237	0.2825800985915616	68	68	68	ok	0.237 [0.193, 0.283]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_source_centroid_spearman_logfc_pair	0.40817854171972723	0.36804106504105305	0.4407589645469149	68	68	68	ok	0.408 [0.368, 0.441]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_source_peer_spearman_logfc_pair	0.1880793897785005	0.1694513915094604	0.20310970072677148	68	68	68	ok	0.188 [0.169, 0.203]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.5615853864749004	0.48896805231540563	0.6261640693566763	68	68	68	ok	0.562 [0.489, 0.626]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.5590729575097166	0.48959635690957287	0.6267989692091734	68	68	68	ok	0.559 [0.490, 0.627]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_source_peer_spearman_logfc_pair_sd_score	0.13032345445865526	0.12368601554546271	0.13702269343592222	68	68	68	ok	0.130 [0.124, 0.137]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_target_centroid_spearman_logfc_pair	0.20658530650275506	0.17941688358371877	0.23127418566482028	68	68	68	ok	0.207 [0.179, 0.231]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_target_peer_spearman_logfc_pair	0.08683585403195482	0.07557972462300949	0.09911187818484955	68	68	68	ok	0.087 [0.076, 0.099]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.7795152538270789	0.7063503298550251	0.8443142975562485	68	68	68	ok	0.780 [0.706, 0.844]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.7783387260571547	0.7067381623048411	0.8400472859637528	68	68	68	ok	0.778 [0.707, 0.840]
L1000 Phase2–Cigs Mce	l1000_phase2	cigs_mce	raw	w4_target_peer_spearman_logfc_pair_sd_score	0.07688304013781046	0.07159932795231695	0.08220776973978546	68	68	68	ok	0.077 [0.072, 0.082]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_delta_vs_source_centroid_spearman_logfc	-0.1023614830106598	-0.12133884589800653	-0.08176434813788545	127	127	83	ok	-0.102 [-0.121, -0.082]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_delta_vs_source_peer_spearman_logfc	0.04634045636282795	0.02607660661789022	0.07551082957046291	127	127	83	ok	+0.046 [0.026, 0.076]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_delta_vs_target_centroid_spearman_logfc	0.02366577179156762	0.010252183003383441	0.043095809226620416	127	127	83	ok	+0.024 [0.010, 0.043]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_delta_vs_target_peer_spearman_logfc	0.08360070230106544	0.06122477464427347	0.11177253335521391	127	127	83	ok	+0.084 [0.061, 0.112]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_observed_spearman_logfc	0.1020256178669054	0.07696585865235245	0.13421029846236726	127	127	83	ok	0.102 [0.077, 0.134]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_source_centroid_spearman_logfc_pair	0.2043871008775652	0.17937190515020196	0.22887083266456829	127	127	83	ok	0.204 [0.179, 0.229]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_source_peer_spearman_logfc_pair	0.05568516150407743	0.05131576975339063	0.06045972476526732	127	127	83	ok	0.056 [0.051, 0.060]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.5597731255466567	0.5230605028782811	0.6010119189155285	127	127	83	ok	0.560 [0.523, 0.601]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.5579670516357256	0.5226319619025591	0.6005996385442892	127	127	83	ok	0.558 [0.523, 0.601]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_source_peer_spearman_logfc_pair_sd_score	0.10765761129067329	0.10365762068579856	0.11196533603329982	127	127	83	ok	0.108 [0.104, 0.112]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_target_centroid_spearman_logfc_pair	0.07835984607533777	0.06345313623322145	0.0946362270511311	127	127	83	ok	0.078 [0.063, 0.095]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_target_peer_spearman_logfc_pair	0.018424915565839927	0.015346106397110553	0.021705066508631767	127	127	83	ok	0.018 [0.015, 0.022]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.7006509777894518	0.6607283344237511	0.7404952834472159	127	127	83	ok	0.701 [0.661, 0.740]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.6994111752561868	0.6602523222248267	0.7392873884692782	127	127	83	ok	0.699 [0.660, 0.739]
L1000 Phase2–Sciplex	l1000_phase2	sciplex	raw	w4_target_peer_spearman_logfc_pair_sd_score	0.05079489088918032	0.04798989837829541	0.0545538448842681	127	127	83	ok	0.051 [0.048, 0.055]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_delta_vs_source_centroid_spearman_logfc	-0.24932840414597182	-0.2649312994174025	-0.23270864888483167	134	134	110	ok	-0.249 [-0.265, -0.233]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_delta_vs_source_peer_spearman_logfc	-0.08945618286385901	-0.10147085951922846	-0.0727900144741224	134	134	110	ok	-0.089 [-0.101, -0.073]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_delta_vs_target_centroid_spearman_logfc	0.015849656949174985	0.004262892534674622	0.03127739074987416	134	134	110	ok	+0.016 [0.004, 0.031]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_delta_vs_target_peer_spearman_logfc	0.02826869458705304	0.01761864249340891	0.043012367056029004	134	134	110	ok	+0.028 [0.018, 0.043]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_observed_spearman_logfc	0.027032745539362017	0.01608260431836885	0.04330503433274127	134	134	110	ok	0.027 [0.016, 0.043]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_source_centroid_spearman_logfc_pair	0.27636114968533393	0.2597658569652672	0.29345681371265087	134	134	110	ok	0.276 [0.260, 0.293]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_source_peer_spearman_logfc_pair	0.11648892840322103	0.11219687007804026	0.12066785952881716	134	134	110	ok	0.116 [0.112, 0.121]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.2878818093348415	0.2596748126730214	0.318921154260725	134	134	110	ok	0.288 [0.260, 0.319]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_source_peer_spearman_logfc_pair_fraction_below_observed	0.28610886182242246	0.2597758971666181	0.3190525659370154	134	134	110	ok	0.286 [0.260, 0.319]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_source_peer_spearman_logfc_pair_sd_score	0.11304921943363641	0.10936033549394109	0.11733352644067503	134	134	110	ok	0.113 [0.109, 0.117]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_target_centroid_spearman_logfc_pair	0.011183088590187046	0.005675807137328688	0.01697088984343866	134	134	110	ok	0.011 [0.006, 0.017]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_target_peer_spearman_logfc_pair	-0.0012359490476910164	-0.0028509315469915117	0.0002703077616977476	134	134	110	ok	-0.001 [-0.003, 0.000]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_target_peer_spearman_logfc_pair_corrected_percentile	0.5964788031033635	0.5601016428433166	0.6349494722969513	134	134	110	ok	0.596 [0.560, 0.635]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_target_peer_spearman_logfc_pair_fraction_below_observed	0.5954971627194735	0.5572983027656523	0.6331253515481965	134	134	110	ok	0.595 [0.557, 0.633]
L1000 Phase2–Tahoe	l1000_phase2	tahoe	raw	w4_target_peer_spearman_logfc_pair_sd_score	0.048308505269752076	0.046655624233725775	0.050019796735082604	134	134	110	ok	0.048 [0.047, 0.050]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_delta_vs_source_centroid_spearman_logfc	-0.2858746833679931	-0.3164904597396186	-0.22679124963484215	23	23	23	ok	-0.286 [-0.316, -0.227]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_delta_vs_source_peer_spearman_logfc	-0.08155607634860894	-0.11112037208180439	-0.014059246776214401	23	23	23	ok	-0.082 [-0.111, -0.014]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_delta_vs_target_centroid_spearman_logfc	0.03615707255606721	0.011456624499955883	0.08632119214506259	23	23	23	ok	+0.036 [0.011, 0.086]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_delta_vs_target_peer_spearman_logfc	0.04986239728189613	0.02265728209716161	0.1091602282058203	23	23	23	ok	+0.050 [0.023, 0.109]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_observed_spearman_logfc	0.052574546566602445	0.02408654523809834	0.11534366063032662	23	23	23	ok	0.053 [0.024, 0.115]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_source_centroid_spearman_logfc_pair	0.3384492299345955	0.31476835655972596	0.3568182478921646	23	23	23	ok	0.338 [0.315, 0.357]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_source_peer_spearman_logfc_pair	0.13413062291521138	0.12504943089358314	0.14143521246582408	23	23	23	ok	0.134 [0.125, 0.141]
Tahoe–Sciplex	tahoe	sciplex	raw	w4_source_peer_spearman_logfc_pair_corrected_percentile	0.32693610224476105	0.2627001359244463	0.4344884098713445	23	23	23	ok	0.327 [0.263, 0.434]
