dataset_a	dataset_b	representation	retrieval_variant	similarity_metric	scale_variant	summary_level	metric	value_col	mean	ci_low	ci_high	ci_half_width	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_bootstrap_valid	n_rows	n_finite_rows	n_compounds	cluster_col	inner_strata	outer_strata	uncertainty_scope
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset	reviewer_minimal_retrieval_dataset_pair	target_centroid_recall_at_1	target_centroid_recall_at_1	0.013399566767876899	0.007782172882471807	0.026057260081872778	0.009137543599700485	bca	ok	0.95	2000	2000	21857	21442	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset	reviewer_minimal_retrieval_dataset_pair	target_centroid_auroc	target_centroid_auroc	0.6408915958226881	0.6159065484025227	0.6690320526739341	0.02656275213570569	bca	ok	0.95	2000	2000	21857	21442	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset	reviewer_minimal_retrieval_dataset_pair	source_peer_normalized_rank	source_peer_normalized_rank	0.6300312762181982	0.6162982539596217	0.6460109273445561	0.01485633669246722	bca	ok	0.95	2000	2000	21857	21576	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset	reviewer_minimal_retrieval_dataset_pair	target_peer_normalized_rank	target_peer_normalized_rank	0.5304431021090932	0.5226569469271921	0.5402487387611854	0.008795895916996643	bca	ok	0.95	2000	2000	21857	21442	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset	reviewer_minimal_retrieval_dataset_pair	delta_vs_source_peer_normalized_rank	delta_vs_source_peer_normalized_rank	0.14360337776692722	0.09803738189499689	0.1948935438366753	0.0484280809708392	bca	ok	0.95	2000	2000	21857	21576	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset	reviewer_minimal_retrieval_dataset_pair	delta_vs_target_peer_normalized_rank	delta_vs_target_peer_normalized_rank	0.2395077926205234	0.2002627440923232	0.2878154101386854	0.0437763330231811	bca	ok	0.95	2000	2000	21857	21442	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset	reviewer_minimal_retrieval_dataset_pair	target_decoy_null_normalized_best_positive_rank	target_decoy_null_normalized_best_positive_rank	0.7819080128511906	0.7689614588109173	0.8060510384446424	0.018544789816862584	bca	ok	0.95	2000	2000	21857	21857	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	per_gene_population_zscore_dataset	reviewer_minimal_retrieval_dataset_pair	delta_vs_target_decoy_null_normalized_best_positive_rank	delta_vs_target_decoy_null_normalized_best_positive_rank	-0.006613381490637454	-0.03612074373760166	0.01946028662947419	0.027790515183537923	bca	ok	0.95	2000	2000	21857	21857	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	raw	reviewer_minimal_retrieval_dataset_pair	observed_normalized_best_positive_rank	observed_normalized_best_positive_rank	0.7490392339667347	0.7109199221381185	0.7998878480211907	0.044483962941536115	bca	ok	0.95	2000	2000	21857	21857	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
l1000_phase1	l1000_phase2	logFC	strict_matched_condition	cosine	raw	reviewer_minimal_retrieval_dataset_pair	observed_recall_at_1	observed_recall_at_1	0.2378790547389026	0.17483061989574256	0.3451934251515713	0.08518140262791438	bca	ok	0.95	2000	2000	21857	21857	257	query_pubchem_cid	direction,cell_type,time_key	direction	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
